ObjectName (Name of the Object),ObjectCategory (Potential Object Type),StartFrame (Frame where the object first appears),EndFrame (Frame where the object last appears),"StartPosition [x,y,z] at first valid position","EndPosition [x,y,z] at last valid position","PathLength (Sum of all displacements, added stepwise with abs value)",NetDisplacement (Vector value of end position - start position),AvgSpeed (Mean step speed over valid steps),VisibilityRatio (Percentage of frames where the object is visible),"SizeChange (Change in perceived size of the object, can be due to camera movement)",RelativeSize (Compared to other objects in the game),"MotionPhases (Symbolic phase sequence, e.g. STILL_LOW;ASCEND_MID)",PhaseTimeline (Motion phases with approximate relative durations),PathTrace (Downsampled key positions along the trajectory),MaxSpeedEvent (Notable peak speed moment),LargestVerticalChangeEvent (Notable vertical excursion),DistBand (Categorical range of total distance covered: none/short/medium/long),SpeedBand (Categorical range of average movement speed: none/slow/medium/fast),VertBand (Categorical range of vertical displacement: none/flat/moderate/large),"PathSummary (Short, deterministic natural-language description from core stats)",SemanticRole (Heuristic high-level role: Player/Enemy/Projectile/etc.),InteractionSummary (Close-approach / touch events with other objects),"NarrativeSummary (Compact narrative description using motion, phases & interactions)"
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD3,Mesh,8,12,"[-607.851,19.641,-909.256]","[-771.692,21.388,-795.995]",796.7431647500968,199.1857911875242,199.1857911875242,1.0,stable,large,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-607.851,19.641,-909.256];f8:[-771.692,21.388,-795.995];f9:[-607.851,19.641,-909.256];f9:[-771.692,21.388,-795.995];f10:[-607.851,19.641,-909.256];f10:[-771.692,21.388,-795.995];f11:[-607.851,19.641,-909.256];f11:[-771.692,21.388,-795.995];f12:[-607.851,19.641,-909.256];f12:[-771.692,21.388,-795.995]",Peak speed ~199.186 between frames 8-9.,Vertical span from 19.641 (f8) to 21.388 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a high region.,DynamicObject,touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD0; touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD1; touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD2.,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-607.851,19.641,-909.256];f8:[-771.692,21.388,-795.995];f9:[-607.851,19.641,-909.256];f9:[-771.692,21.388,-795.995];f10:[-607.851,19.641,-909.256];f10:[-771.692,21.388,-795.995];f11:[-607.851,19.641,-909.256];f11:[-771.692,21.388,-795.995];f12:[-607.851,19.641,-909.256];f12:[-771.692,21.388,-795.995]. It touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD0; touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD1; touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD2. Notable moments: Peak speed ~199.186 between frames 8-9. Vertical span from 19.641 (f8) to 21.388 (f8)."
zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD2,Mesh,8,12,"[-771.692,21.388,-795.995]","[-607.851,19.641,-909.256]",796.7431647500968,199.1857911875242,199.1857911875242,1.0,stable,large,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-771.692,21.388,-795.995];f8:[-607.851,19.641,-909.256];f9:[-771.692,21.388,-795.995];f9:[-607.851,19.641,-909.256];f10:[-771.692,21.388,-795.995];f10:[-607.851,19.641,-909.256];f11:[-771.692,21.388,-795.995];f11:[-607.851,19.641,-909.256];f12:[-771.692,21.388,-795.995];f12:[-607.851,19.641,-909.256]",Peak speed ~199.186 between frames 8-9.,Vertical span from 19.641 (f8) to 21.388 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a high region.,DynamicObject,touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD0; touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD1; touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD3.,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-771.692,21.388,-795.995];f8:[-607.851,19.641,-909.256];f9:[-771.692,21.388,-795.995];f9:[-607.851,19.641,-909.256];f10:[-771.692,21.388,-795.995];f10:[-607.851,19.641,-909.256];f11:[-771.692,21.388,-795.995];f11:[-607.851,19.641,-909.256];f12:[-771.692,21.388,-795.995];f12:[-607.851,19.641,-909.256]. It touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD0; touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD1; touches zoneVALLEY/cellValley_RaceTrack1/Sector/Grass/grassValleyColony02 (3)/grassThinColony02_LOD3. Notable moments: Peak speed ~199.186 between frames 8-9. Vertical span from 19.641 (f8) to 21.388 (f8)."
zoneVALLEY/cellValley_RaceTrack1/Sector/Solid Filler/valley_rockLip01,Mesh,8,12,"[-751.03,10.78,-944.8]","[-719.976,21.31,-794.014]",617.2409527826226,154.31023819565564,154.31023819565564,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-751.030,10.780,-944.800];f8:[-719.976,21.310,-794.014];f9:[-751.030,10.780,-944.800];f9:[-719.976,21.310,-794.014];f10:[-751.030,10.780,-944.800];f10:[-719.976,21.310,-794.014];f11:[-751.030,10.780,-944.800];f11:[-719.976,21.310,-794.014];f12:[-751.030,10.780,-944.800];f12:[-719.976,21.310,-794.014]",Peak speed ~154.310 between frames 8-9.,Vertical span from 10.780 (f8) to 21.310 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-751.030,10.780,-944.800];f8:[-719.976,21.310,-794.014];f9:[-751.030,10.780,-944.800];f9:[-719.976,21.310,-794.014];f10:[-751.030,10.780,-944.800];f10:[-719.976,21.310,-794.014];f11:[-751.030,10.780,-944.800];f11:[-719.976,21.310,-794.014];f12:[-751.030,10.780,-944.800];f12:[-719.976,21.310,-794.014]. Notable moments: Peak speed ~154.310 between frames 8-9. Vertical span from 10.780 (f8) to 21.310 (f8)."
zoneREEF/cellReef_RingIsland/Sector/Rocks/rockCrag01 (30),Mesh,8,12,"[-633.567,-9.76,-228.082]","[-524.187,-9.2,-119.552]",616.3513141058434,154.08782852646084,154.08782852646084,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-633.567,-9.760,-228.082];f8:[-524.187,-9.200,-119.552];f9:[-633.567,-9.760,-228.082];f9:[-524.187,-9.200,-119.552];f10:[-633.567,-9.760,-228.082];f10:[-524.187,-9.200,-119.552];f11:[-633.567,-9.760,-228.082];f11:[-524.187,-9.200,-119.552];f12:[-633.567,-9.760,-228.082];f12:[-524.187,-9.200,-119.552]",Peak speed ~154.088 between frames 8-9.,Vertical span from -9.760 (f8) to -9.200 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-633.567,-9.760,-228.082];f8:[-524.187,-9.200,-119.552];f9:[-633.567,-9.760,-228.082];f9:[-524.187,-9.200,-119.552];f10:[-633.567,-9.760,-228.082];f10:[-524.187,-9.200,-119.552];f11:[-633.567,-9.760,-228.082];f11:[-524.187,-9.200,-119.552];f12:[-633.567,-9.760,-228.082];f12:[-524.187,-9.200,-119.552]. Notable moments: Peak speed ~154.088 between frames 8-9. Vertical span from -9.760 (f8) to -9.200 (f8)."
zoneDESERT/cellDesert_SilentSentinels/Sector/Cliffs/cliffDesert15,Mesh,8,12,"[39.043,1022.645,397.577]","[-82.09,1024.598,492.138]",614.7363743134125,153.68409357835313,153.68409357835313,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[39.043,1022.645,397.577];f8:[-82.090,1024.598,492.138];f9:[39.043,1022.645,397.577];f9:[-82.090,1024.598,492.138];f10:[39.043,1022.645,397.577];f10:[-82.090,1024.598,492.138];f11:[39.043,1022.645,397.577];f11:[-82.090,1024.598,492.138];f12:[39.043,1022.645,397.577];f12:[-82.090,1024.598,492.138]",Peak speed ~153.684 between frames 8-9.,Vertical span from 1022.645 (f8) to 1024.598 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[39.043,1022.645,397.577];f8:[-82.090,1024.598,492.138];f9:[39.043,1022.645,397.577];f9:[-82.090,1024.598,492.138];f10:[39.043,1022.645,397.577];f10:[-82.090,1024.598,492.138];f11:[39.043,1022.645,397.577];f11:[-82.090,1024.598,492.138];f12:[39.043,1022.645,397.577];f12:[-82.090,1024.598,492.138]. Notable moments: Peak speed ~153.684 between frames 8-9. Vertical span from 1022.645 (f8) to 1024.598 (f8)."
zoneMOSS/cellMoss_Forest/Sector/Cliffs/cliffWallMoss01 (1),Mesh,8,12,"[-304.966,0.3,336.728]","[-286.06,0.3,489.16]",614.3998888020734,153.59997220051835,153.59997220051835,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-304.966,0.300,336.728];f8:[-286.060,0.300,489.160];f9:[-304.966,0.300,336.728];f9:[-286.060,0.300,489.160];f10:[-304.966,0.300,336.728];f10:[-286.060,0.300,489.160];f11:[-304.966,0.300,336.728];f11:[-286.060,0.300,489.160];f12:[-304.966,0.300,336.728];f12:[-286.060,0.300,489.160]",Peak speed ~153.600 between frames 8-9.,,long,fast,none,Overall: moves quickly over a long distance. Phases: moves across the scene in a low region.,StaticEnvironment,,"As a StaticEnvironment, this object travels quickly over a long distance. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-304.966,0.300,336.728];f8:[-286.060,0.300,489.160];f9:[-304.966,0.300,336.728];f9:[-286.060,0.300,489.160];f10:[-304.966,0.300,336.728];f10:[-286.060,0.300,489.160];f11:[-304.966,0.300,336.728];f11:[-286.060,0.300,489.160];f12:[-304.966,0.300,336.728];f12:[-286.060,0.300,489.160]. Notable moments: Peak speed ~153.600 between frames 8-9."
zoneDESERT/cellDesert_ScorchedPlainsNorthEast/Sector/Cliffs/glassShard04,Mesh,8,12,"[184.52,1080.08,680.89]","[92.716,1027.962,569.387]",614.194488402493,153.54862210062325,153.54862210062325,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[184.520,1080.080,680.890];f8:[92.716,1027.962,569.387];f9:[184.520,1080.080,680.890];f9:[92.716,1027.962,569.387];f10:[184.520,1080.080,680.890];f10:[92.716,1027.962,569.387];f11:[184.520,1080.080,680.890];f11:[92.716,1027.962,569.387];f12:[184.520,1080.080,680.890];f12:[92.716,1027.962,569.387]",Peak speed ~153.549 between frames 8-9.,Vertical span from 1027.962 (f8) to 1080.080 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[184.520,1080.080,680.890];f8:[92.716,1027.962,569.387];f9:[184.520,1080.080,680.890];f9:[92.716,1027.962,569.387];f10:[184.520,1080.080,680.890];f10:[92.716,1027.962,569.387];f11:[184.520,1080.080,680.890];f11:[92.716,1027.962,569.387];f12:[184.520,1080.080,680.890];f12:[92.716,1027.962,569.387]. Notable moments: Peak speed ~153.549 between frames 8-9. Vertical span from 1027.962 (f8) to 1080.080 (f8)."
zoneREEF/cellReef_RingIsland/Sector/Rocks/rockCrag01 (27),Mesh,8,12,"[-633.567,-0.97,-227.452]","[-521.897,-4.34,-122.392]",613.4381716196017,153.35954290490042,153.35954290490042,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-633.567,-0.970,-227.452];f8:[-521.897,-4.340,-122.392];f9:[-633.567,-0.970,-227.452];f9:[-521.897,-4.340,-122.392];f10:[-633.567,-0.970,-227.452];f10:[-521.897,-4.340,-122.392];f11:[-633.567,-0.970,-227.452];f11:[-521.897,-4.340,-122.392];f12:[-633.567,-0.970,-227.452];f12:[-521.897,-4.340,-122.392]",Peak speed ~153.360 between frames 8-9.,Vertical span from -4.340 (f8) to -0.970 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a low region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-633.567,-0.970,-227.452];f8:[-521.897,-4.340,-122.392];f9:[-633.567,-0.970,-227.452];f9:[-521.897,-4.340,-122.392];f10:[-633.567,-0.970,-227.452];f10:[-521.897,-4.340,-122.392];f11:[-633.567,-0.970,-227.452];f11:[-521.897,-4.340,-122.392];f12:[-633.567,-0.970,-227.452];f12:[-521.897,-4.340,-122.392]. Notable moments: Peak speed ~153.360 between frames 8-9. Vertical span from -4.340 (f8) to -0.970 (f8)."
zoneMOSS/cellMoss_Coast/Sector/Build Sites/siteGadget/siteBase/Light Column,Mesh,8,12,"[-384.2,4.438,618.0]","[-520.476,-0.6,548.634]",611.989170832295,152.99729270807376,152.99729270807376,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-384.200,4.438,618.000];f8:[-405.316,4.438,630.056];f8:[-520.476,-0.600,548.634];f9:[-384.200,4.438,618.000];f9:[-520.476,-0.600,548.634];f10:[-384.200,4.438,618.000];f10:[-405.316,4.438,630.056];f10:[-520.476,-0.600,548.634];f11:[-405.316,4.438,630.056];f11:[-520.476,-0.600,548.634];f12:[-384.200,4.438,618.000];f12:[-520.476,-0.600,548.634]",Peak speed ~152.997 between frames 8-9.,Vertical span from -0.600 (f8) to 4.438 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a low region.,UIElement,,"As a UIElement, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-384.200,4.438,618.000];f8:[-405.316,4.438,630.056];f8:[-520.476,-0.600,548.634];f9:[-384.200,4.438,618.000];f9:[-520.476,-0.600,548.634];f10:[-384.200,4.438,618.000];f10:[-405.316,4.438,630.056];f10:[-520.476,-0.600,548.634];f11:[-405.316,4.438,630.056];f11:[-520.476,-0.600,548.634];f12:[-384.200,4.438,618.000];f12:[-520.476,-0.600,548.634]. Notable moments: Peak speed ~152.997 between frames 8-9. Vertical span from -0.600 (f8) to 4.438 (f8)."
zoneVALLEY/cellValley_RaceTrack1/Sector/Deco/valley_ore_pebbles_02,Mesh,8,12,"[-627.71,24.781,-893.689]","[-749.132,33.78,-803.98]",604.9395178495115,151.23487946237788,151.23487946237788,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[-627.710,24.781,-893.689];f8:[-749.132,33.780,-803.980];f9:[-627.710,24.781,-893.689];f9:[-749.132,33.780,-803.980];f10:[-627.710,24.781,-893.689];f10:[-749.132,33.780,-803.980];f11:[-627.710,24.781,-893.689];f11:[-749.132,33.780,-803.980];f12:[-627.710,24.781,-893.689];f12:[-749.132,33.780,-803.980]",Peak speed ~151.235 between frames 8-9.,Vertical span from 24.781 (f8) to 33.780 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[-627.710,24.781,-893.689];f8:[-749.132,33.780,-803.980];f9:[-627.710,24.781,-893.689];f9:[-749.132,33.780,-803.980];f10:[-627.710,24.781,-893.689];f10:[-749.132,33.780,-803.980];f11:[-627.710,24.781,-893.689];f11:[-749.132,33.780,-803.980];f12:[-627.710,24.781,-893.689];f12:[-749.132,33.780,-803.980]. Notable moments: Peak speed ~151.235 between frames 8-9. Vertical span from 24.781 (f8) to 33.780 (f8)."
zoneMOSS/cellMoss_Forest/Sector/Cliffs/cliffWallMoss01 (2),Mesh,8,12,"[-262.82,0.3,488.72]","[-323.006,0.3,351.208]",600.4252458383141,150.10631145957854,150.10631145957854,1.0,stable,huge,HORIZ_LOW,HORIZ_LOW:1.00,"f8:[-262.820,0.300,488.720];f8:[-323.006,0.300,351.208];f9:[-262.820,0.300,488.720];f9:[-323.006,0.300,351.208];f10:[-262.820,0.300,488.720];f10:[-323.006,0.300,351.208];f11:[-262.820,0.300,488.720];f11:[-323.006,0.300,351.208];f12:[-262.820,0.300,488.720];f12:[-323.006,0.300,351.208]",Peak speed ~150.106 between frames 8-9.,,long,fast,none,Overall: moves quickly over a long distance. Phases: moves across the scene in a low region.,StaticEnvironment,,"As a StaticEnvironment, this object travels quickly over a long distance. Its motion phases over time: HORIZ_LOW:1.00. Key positions along its path: f8:[-262.820,0.300,488.720];f8:[-323.006,0.300,351.208];f9:[-262.820,0.300,488.720];f9:[-323.006,0.300,351.208];f10:[-262.820,0.300,488.720];f10:[-323.006,0.300,351.208];f11:[-262.820,0.300,488.720];f11:[-323.006,0.300,351.208];f12:[-262.820,0.300,488.720];f12:[-323.006,0.300,351.208]. Notable moments: Peak speed ~150.106 between frames 8-9."
zoneQUARRY/cellQuarry_CrystalVolcano/Sector/Mountains/mtnBluffQuar02 (3)/mountaintop,Mesh,8,12,"[445.6,7.234,276.73]","[462.1,47.3,133.1]",600.0948092560043,150.02370231400107,150.02370231400107,1.0,stable,huge,HORIZ_HIGH,HORIZ_HIGH:1.00,"f8:[445.600,7.234,276.730];f8:[462.100,47.300,133.100];f9:[445.600,7.234,276.730];f9:[462.100,47.300,133.100];f10:[445.600,7.234,276.730];f10:[462.100,47.300,133.100];f11:[445.600,7.234,276.730];f11:[462.100,47.300,133.100];f12:[445.600,7.234,276.730];f12:[462.100,47.300,133.100]",Peak speed ~150.024 between frames 8-9.,Vertical span from 7.234 (f8) to 47.300 (f8).,long,fast,large,Overall: moves quickly over a long distance with large vertical variation. Phases: moves across the scene in a high region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with strong changes in height. Its motion phases over time: HORIZ_HIGH:1.00. Key positions along its path: f8:[445.600,7.234,276.730];f8:[462.100,47.300,133.100];f9:[445.600,7.234,276.730];f9:[462.100,47.300,133.100];f10:[445.600,7.234,276.730];f10:[462.100,47.300,133.100];f11:[445.600,7.234,276.730];f11:[462.100,47.300,133.100];f12:[445.600,7.234,276.730];f12:[462.100,47.300,133.100]. Notable moments: Peak speed ~150.024 between frames 8-9. Vertical span from 7.234 (f8) to 47.300 (f8)."
zoneVALLEY/cellValley_RaceTrack1/Sector/Flora/valley_tree05,Mesh,8,12,"[-668.37,10.4,-911.76]","[-655.42,21.51,-762.99]",598.9811015382705,149.74527538456763,149.74527538456763,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-668.370,10.400,-911.760];f8:[-604.700,19.200,-906.420];f8:[-655.420,21.510,-762.990];f9:[-668.370,10.400,-911.760];f9:[-655.420,21.510,-762.990];f10:[-668.370,10.400,-911.760];f10:[-604.700,19.200,-906.420];f10:[-655.420,21.510,-762.990];f11:[-604.700,19.200,-906.420];f11:[-655.420,21.510,-762.990];f12:[-668.370,10.400,-911.760];f12:[-655.420,21.510,-762.990]",Peak speed ~149.745 between frames 8-9.,Vertical span from 10.400 (f8) to 21.510 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-668.370,10.400,-911.760];f8:[-604.700,19.200,-906.420];f8:[-655.420,21.510,-762.990];f9:[-668.370,10.400,-911.760];f9:[-655.420,21.510,-762.990];f10:[-668.370,10.400,-911.760];f10:[-604.700,19.200,-906.420];f10:[-655.420,21.510,-762.990];f11:[-604.700,19.200,-906.420];f11:[-655.420,21.510,-762.990];f12:[-668.370,10.400,-911.760];f12:[-655.420,21.510,-762.990]. Notable moments: Peak speed ~149.745 between frames 8-9. Vertical span from 10.400 (f8) to 21.510 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Main Nav/valley_mtnBase04 (1),Mesh,8,12,"[-102.37,11.261,-871.84]","[-174.88,9.77,-1002.148]",596.5245751182426,149.13114377956066,149.13114377956066,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-102.370,11.261,-871.840];f8:[-174.880,9.770,-1002.148];f9:[-102.370,11.261,-871.840];f9:[-174.880,9.770,-1002.148];f10:[-102.370,11.261,-871.840];f10:[-174.880,9.770,-1002.148];f11:[-102.370,11.261,-871.840];f11:[-174.880,9.770,-1002.148];f12:[-102.370,11.261,-871.840];f12:[-174.880,9.770,-1002.148]",Peak speed ~149.131 between frames 8-9.,Vertical span from 9.770 (f8) to 11.261 (f8).,long,fast,flat,Overall: moves quickly over a long distance with almost no vertical change. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with almost no vertical change. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-102.370,11.261,-871.840];f8:[-174.880,9.770,-1002.148];f9:[-102.370,11.261,-871.840];f9:[-174.880,9.770,-1002.148];f10:[-102.370,11.261,-871.840];f10:[-174.880,9.770,-1002.148];f11:[-102.370,11.261,-871.840];f11:[-174.880,9.770,-1002.148];f12:[-102.370,11.261,-871.840];f12:[-174.880,9.770,-1002.148]. Notable moments: Peak speed ~149.131 between frames 8-9. Vertical span from 9.770 (f8) to 11.261 (f8)."
zoneVALLEY/cellValley_RaceTrack2/Sector/Solid Filler/valley_ramp03,Mesh,8,12,"[-264.45,10.311,-947.028]","[-136.88,6.69,-1024.128]",596.4109528303447,149.10273820758619,149.10273820758619,1.0,stable,huge,HORIZ_MID,HORIZ_MID:1.00,"f8:[-264.450,10.311,-947.028];f8:[-136.880,6.690,-1024.128];f9:[-264.450,10.311,-947.028];f9:[-136.880,6.690,-1024.128];f10:[-264.450,10.311,-947.028];f10:[-136.880,6.690,-1024.128];f11:[-264.450,10.311,-947.028];f11:[-136.880,6.690,-1024.128];f12:[-264.450,10.311,-947.028];f12:[-136.880,6.690,-1024.128]",Peak speed ~149.103 between frames 8-9.,Vertical span from 6.690 (f8) to 10.311 (f8).,long,fast,moderate,Overall: moves quickly over a long distance with moderate vertical variation. Phases: moves across the scene in a mid-height region.,DynamicObject,,"As a DynamicObject, this object travels quickly over a long distance with some vertical variation. Its motion phases over time: HORIZ_MID:1.00. Key positions along its path: f8:[-264.450,10.311,-947.028];f8:[-136.880,6.690,-1024.128];f9:[-264.450,10.311,-947.028];f9:[-136.880,6.690,-1024.128];f10:[-264.450,10.311,-947.028];f10:[-136.880,6.690,-1024.128];f11:[-264.450,10.311,-947.028];f11:[-136.880,6.690,-1024.128];f12:[-264.450,10.311,-947.028];f12:[-136.880,6.690,-1024.128]. Notable moments: Peak speed ~149.103 between frames 8-9. Vertical span from 6.690 (f8) to 10.311 (f8)."
